Practice Name,Veterinarian Name(s),Specialties,Address,City,State,ZIP Code,Phone,Email,Website,Certification Bodies,Species Treated,Practice Description,Year Established,Telehealth Available,Featured Listing,Latitude,Longitude,Slug,Image URL,Logo Image URL,Google Rating,Google Reviews,Google Place ID,Google Maps URL
Green Tree Animal Hospital,Dr. Jack Hume,Acupuncture | Nutritional Therapy,4371 Old Harrodsburg Rd Suite 140,Lexington,KY,40513,(859) 228-7896,john@gtahvet.com,http://gtahvet.com,DVM,"Dogs, Cats, Horses, Exotics","Green Tree Animal Hospital is a holistic and integrative veterinary practice in Lexington, KY. The practice treats dogs, cats, horses, and exotics. Holistic and integrative services include Acupuncture and Nutritional Therapy. It holds a 4.9-star rating across 232 Google reviews.",,,,37.9967471,-84.5844155,green-tree-animal-hospital-lexington-ky,,http://gtahvet.com/home,4.9,232,ChIJLyvEZhNdQogR9SYLoLkpHMs,https://www.google.com/maps/search/?api=1&query=Green%20Tree%20Animal%20Hospital&query_place_id=ChIJLyvEZhNdQogR9SYLoLkpHMs
Animalia Veterinary Care,Jane Laura Doyle,Homeopathy,4684 Valley Road,Berkeley Springs,WV,25411,(304) 258-5819,janelauradoyle@gmail.com,https://www.veterinaryhomeopathy.net/index.html,DVM,"Dogs, Cats, Horses","Animalia Veterinary Care in Berkeley Springs, WV, offers homeopathic and acupuncture services for dogs, cats, and horses, led by Jane Laura Doyle, DVM, who has practiced since 1991 and completed formal training in veterinary homeopathy through the Academy of Veterinary Homeopathy in 1994. Dr. Doyle emphasizes nutritional support and minimal vaccination protocols tailored to each animal's actual disease risk, with acupuncture used selectively for conditions like intervertebral disc disease. The practice operates by appointment and includes telephone consultations, reflecting Dr. Doyle's original house-call model from the practice's founding.",,,,39.5651173,-78.2626047,animalia-veterinary-care-berkeley-springs-wv,,https://www.veterinaryhomeopathy.net/images-animalia/Animalia_icon.png,3.5,33,ChIJq6kH7_8SyokRQR5TmV2X4mg,https://www.google.com/maps/search/?api=1&query=Animalia%20Veterinary%20Care&query_place_id=ChIJq6kH7_8SyokRQR5TmV2X4mg
Minnetonka Animal Hospital,"Dr. Angie Jung, DVM, CVA, CVFT",Acupuncture | Traditional Chinese Veterinary Medicine | Nutritional Therapy| Herbal Medicine,17408 Minnetonka Blvd,Minnetonka,MN,55345,(952) 473-1239,,https://www.minnetonkaanimal.com,Chi University,Dogs|Cats,"Minnetonka Animal Hospital is a holistic and integrative veterinary practice in Minnetonka, MN. The practice treats dogs and cats. Holistic and integrative services include Acupuncture, Traditional Chinese Veterinary Medicine, Nutritional Therapy, and Herbal Medicine. The practice is affiliated with the Chi Institute. It holds a 4.7-star rating across 173 Google reviews.",,,,44.94236859999999,-93.50009999999999,minnetonka-animal-hospital,,,4.7,173,ChIJu48NpgAe9ocRAd26V_DsyxE,https://www.google.com/maps/search/?api=1&query=Minnetonka%20Animal%20Hospital&query_place_id=ChIJu48NpgAe9ocRAd26V_DsyxE
Southern Crossing Animal Hospital,Dr. Christie Michelle,Nutritional Therapy | Herbal Medicine,614 Minor Rd,Memphis,TN,38111,(901) 452-3171,southerncrossing@yahoo.com,https://southerncrossingah.com,DVM,"Dogs, Cats","Southern Crossing Animal Hospital treats dogs and cats with an emphasis on individualized care plans and client communication. The practice offers nutritional therapy and herbal medicine alongside conventional services including advanced dentistry, ultrasound, echocardiography, and electrocardiography. A board-certified veterinarian in canine and feline clinical practice leads the team, which employs Fear Free handling techniques and maintains AAHA accreditation. Established in 2019, the hospital operates as a locally owned practice serving the Memphis area with a focus on customized treatment approaches.",2019,,,35.1147243,-89.9439952,southern-crossing-animal-hospital-memphis-tn,,https://cdn.prod.website-files.com/690cbd99ad5e5bac5840119a/691c9c0cb59574c23e66ebf1_souther-crossing-animal-hospital-image.png,4.8,176,ChIJu04I-MeGf4gR0tTzi4SVbw0,https://www.google.com/maps/search/?api=1&query=Southern%20Crossing%20Animal%20Hospital&query_place_id=ChIJu04I-MeGf4gR0tTzi4SVbw0
Stoney Creek Veterinary Hospital,Dr. Becker,Laser Therapy,701 Kedron Ave,Morton,PA,19070,(610) 328-3600,j.johnson@stoneycreekveterinary.com,https://stoneycreekveterinary.com,"DVM, VMD","Dogs, Cats","Stoney Creek Veterinary Hospital is a full-service practice in Morton, Pennsylvania treating dogs and cats with a range of services including preventive care, surgery, internal medicine, dental care, behavioral counseling, and laser therapy. Founded by Dr. Gerald B. Latterner in 1987, the hospital operates six days a week and maintains an on-site diagnostic laboratory with digital radiology and ultrasound imaging. The practice serves the greater Delaware County area including Philadelphia, Springfield, Brookhaven, and Media.",,,,39.9014751,-75.320147,stoney-creek-veterinary-hospital-morton-pa,,https://stoneycreekveterinary.com/files/aaha-logo-no-text.svg,4.8,804,ChIJDXqSV2DCxokRBV74c5B05CE,https://www.google.com/maps/search/?api=1&query=Stoney%20Creek%20Veterinary%20Hospital&query_place_id=ChIJDXqSV2DCxokRBV74c5B05CE
Thoreau Veterinary Hospital,"Dr. Anya Valdes, Dr. Burke, Dr. Danielle Young, Dr. Malarchik",Acupuncture | Herbal Medicine | Homeopathy,3300 Fox Hill Rd,Easton,PA,18045,16105590728,,http://www.thoreauvet.com,IVAS,"Dogs, Cats, Horses","Thoreau Veterinary Hospital in Easton, PA combines Western medicine with integrative modalities including acupuncture, herbal medicine, and homeopathy. The practice is led by founder Dr. Elizabeth Burke (D.V.M., Cornell 1985) and includes Dr. Anya Valdes (V.M.D., certified in acupuncture through IVAS in 2015), Dr. Jennifer Malarchik (D.V.M., Cornell 2008), and Dr. Danielle Young (D.V.M., Tuskegee 2006). The hospital treats dogs, cats, and horses, emphasizing individualized care and total health alongside conventional medical and surgical services.",,,,40.7105836,-75.2736331,thoreau-veterinary-hospital-easton-pennsylvania,,https://www.thoreauvet.com/wp-content/themes/tvh2019/img/logo.png,4.9,212,ChIJTXUpsL9rxIkRGW04gXKTQ54,https://www.google.com/maps/search/?api=1&query=Thoreau%20Veterinary%20Hospital&query_place_id=ChIJTXUpsL9rxIkRGW04gXKTQ54
"Carolina Integrative Veterinary Hospital - Ryn Marlowe, DVM","Dr. Amy Lin, Dr. Josey, Dr. Kimberly Josey, Dr. Lin, Dr. Marlowe, Dr. Rattray, Dr. Ryn Marlowe, Dr. Tamara Rattray",Acupuncture | Nutritional Therapy | Chiropractic | Herbal Medicine | Laser Therapy | Traditional Chinese Veterinary Medicine,1718 Gold Hill Road,Fort Mill,SC,29708,(803) 548-2010,info@carolinaivh.com,https://carolinaintegrativevet.com/,DVM,"Dogs, Cats, Horses, Exotics","Carolina Integrative Veterinary Hospital in Fort Mill, SC combines conventional veterinary medicine with holistic modalities including acupuncture, chiropractic care, herbal medicine, nutritional therapy, laser therapy, and traditional Chinese veterinary medicine. Under Dr. Ryn Marlowe's direction, the practice tailors treatment plans to individual patient needs, serving dogs, cats, horses, and exotic animals. The hospital integrates surgical expertise with alternative healing approaches, aiming to support patient recovery through a combination of conventional and holistic methods.",,,,35.0615949,-80.9927803,carolina-integrative-veterinary-hospital-ryn-marlowe-dvm-fort-mill-sc,,,4.9,126,ChIJ7bGBtVSRVogR3G-Th5GlMdo,https://www.google.com/maps/search/?api=1&query=Carolina%20Integrative%20Veterinary%20Hospital%20-%20Ryn%20Marlowe%2C%20DVM&query_place_id=ChIJ7bGBtVSRVogR3G-Th5GlMdo
Audubon Animal Clinic,Dr. Brown,Nutritional Therapy,17 Chenoweth Dr #1675,Bridgeport,WV,26330,(304) 842-4836,bcsc@bcnetmail.org,http://audubonanimalclinic.com,DVM,"Dogs, Cats, Horses, Exotics","Audubon Animal Clinic in Bridgeport, WV is a full-service hospital treating dogs, cats, horses, and exotic animals, with five veterinarians on staff including Dr. Lisa Loyd (DVM 1987), Dr. Knotts (DVM 2010), Dr. Linner (DVM 1988, with special interest in exotic animals), Dr. Loomis (DVM, 15+ years at the practice), and Dr. Maset (DVM 2004). The practice provides routine medical, surgical, and dental care alongside nutritional therapy, with an emphasis on preventative care and wellness. Their approach centers on treating pets as family members while addressing serious medical conditions.",,,,39.2837185,-80.2682527,audubon-animal-clinic-bridgeport-wv,,https://audubonanimalclinic.com/files/2017/06/audubon-logo-black-color-final.png,4.2,599,ChIJBcYKudNnSogR7A0tLOJa0SY,https://www.google.com/maps/search/?api=1&query=Audubon%20Animal%20Clinic&query_place_id=ChIJBcYKudNnSogR7A0tLOJa0SY
Forest West Animal Clinic,"Dr. Dr Griggs, Dr. Houston",Laser Therapy,5315 Antoine Dr,Houston,TX,77091,17136889625,evetsites@gmail.com,http://www.forestwestvet.com,,"Dogs, Cats","Forest West Animal Clinic is a holistic and integrative veterinary practice in Houston, TX. The practice treats dogs and cats. Holistic and integrative services include Laser Therapy. It holds a 4.7-star rating across 302 Google reviews.",,,,29.8415302,-95.4738078,forest-west-animal-clinic-houston-texas,,,4.7,302,ChIJ8YKquQvGQIYR5FS2KZmlVtU,https://www.google.com/maps/search/?api=1&query=Forest%20West%20Animal%20Clinic&query_place_id=ChIJ8YKquQvGQIYR5FS2KZmlVtU
Alaska Veterinary Clinic,"Dr. Kellie Lindquist, DVM, CVA, VSMT, CVMRT",Acupuncture|Chiropractic|Herbal Medicine|Physical Therapy/Rehabilitation,"557 E Fireweed Lane, Ste D",Anchorage,AK,99503,(907) 277-3224,,https://www.alaskaveterinaryclinic.com,Chi Institute,Dogs|Cats,"Alaska Veterinary Clinic has served Anchorage since 1958, offering acupuncture, chiropractic, herbal medicine, physical therapy, and rehabilitation alongside conventional veterinary services for dogs and cats. The practice provides diagnostic imaging, dental care, surgery, and specialty treatments such as chemotherapy, with an in-house pharmacy and laboratory. As a Chi Institute affiliate, the clinic emphasizes continuing education in integrative and conventional veterinary medicine to maintain high standards of care.",,,,61.1981368,-149.8727898,alaska-veterinary-clinic,,https://images.ctfassets.net/rt5zmd3ipxai/6xGghkawbzYLwJLZO0D93a/44ab06ce0c77d57c251c387538ec291a/AlaskaLogo.png?fit=pad&fm=webp&h=117&w=198&q=100,4.5,452,ChIJSwGvMcmXyFYRG4oc24nR6Hw,https://www.google.com/maps/search/?api=1&query=Alaska%20Veterinary%20Clinic&query_place_id=ChIJSwGvMcmXyFYRG4oc24nR6Hw
Cleveland Equine Clinic,Dr. Isabel Brumleve,Acupuncture | Physical Therapy/Rehabilitation,3340 Webb Rd,Ravenna,OH,44266,13304220040,info@clevelandequine.com,https://clevelandequine.com,"DVM, VMD","Cats, Horses","Cleveland Equine Clinic, based in Ravenna, Ohio, operates as both an ambulatory and inpatient equine practice offering acupuncture, physical therapy, and rehabilitation services. The clinic provides diagnostic imaging including a standing MRI unit, along with sports medicine, lameness evaluation, and surgical procedures such as IRAP, PRP, and stem cell therapy. Established in 2006 from a merger of multiple Northeast Ohio practices, the clinic serves a regional clientele from surrounding states and offers ambulatory services across Ohio, Pennsylvania, and West Virginia.",,,,41.2166202,-81.2734394,cleveland-equine-clinic-ravenna-ohio,,https://clevelandequine.com/wp-content/uploads/2021/02/cleequinelogo.png,4.6,138,ChIJx3bsl0Y8MYgRSa3CO6csowQ,https://www.google.com/maps/search/?api=1&query=Cleveland%20Equine%20Clinic&query_place_id=ChIJx3bsl0Y8MYgRSa3CO6csowQ
Fur & Feather Veterinary Hospital,"Dr. Luper Contact, Dr. Luper Our, Dr. Luper Services, Dr. Melinda Luper",Nutritional Therapy,311 W Gray St Suite A,Houston,TX,77019,18327010077,info@furandfeathervet.com,http://furandfeathervet.com,,"Dogs, Cats, Exotics","Fur & Feather Veterinary Hospital in Houston provides Fear Free certified care for dogs, cats, and exotics, combining conventional veterinary medicine with integrative treatments including nutritional therapy, herbal supplements, and raw diet options. Dr. Luper leads the practice with expertise in anxiety-reducing protocols for fearful or aggressive animals and offers wellness exams, vaccinations, nutrition counseling, and surgical services in a low-stress environment. The hospital emphasizes whole-pet treatment rather than symptom management and prioritizes client education to help owners maintain their pets' long-term health.",,,,29.7533192,-95.3864625,fur-feather-veterinary-hospital-houston-texas,,https://furandfeathervet.com/wp-content/uploads/2025/10/fur_feather-logo-340px-185x56.png,4.7,166,ChIJGbL567K_QIYRzBZwtFWQqfk,https://www.google.com/maps/search/?api=1&query=Fur%20%26%20Feather%20Veterinary%20Hospital&query_place_id=ChIJGbL567K_QIYRzBZwtFWQqfk
Monument Veterinary Clinic,Dr. Erin De,Nutritional Therapy | Laser Therapy,1024 Baptist Rd,Colorado Springs,CO,80921,17194813509,,http://monumentveterinaryclinic.com,VMD,Cats,"Monument Veterinary Clinic in Colorado Springs is led by Dr. Erin DeTurck, VMD, and offers nutritional counseling and laser therapy for cats and other pets. The practice uses laser therapy to address pain and inflammation from conditions including arthritis, joint pain, ligament sprains, muscle strains, bite wounds, feline acne and asthma, hotspots, and post-surgical pain. In addition to these modalities, the clinic provides preventative care, dental services, surgery, digital radiography, and microchipping.",,,,39.05788,-104.8418463,monument-veterinary-clinic-colorado-springs-colorado,,,4.4,96,ChIJGfrwLYOybIcRxV9Luj2Gdms,https://www.google.com/maps/search/?api=1&query=Monument%20Veterinary%20Clinic&query_place_id=ChIJGfrwLYOybIcRxV9Luj2Gdms
Lakeville Animal Clinic,"Dr. Abby Sierakowski, Dr. Ashley Brazen, Dr. Patrick Glidden",Chiropractic,3500 Lakeville Rd,Oxford,MI,48370,12486286840,,https://lakevilleanimalclinic.com,DVM,"Dogs, Cats, Horses","Lakeville Animal Clinic in Oxford, Michigan provides veterinary and chiropractic services for dogs, cats, and horses. The practice offers animal chiropractic care alongside conventional services including wellness exams, vaccinations, radiology, ultrasound, dental care, laser surgery, and internal medicine. Dr. Patrick Glidden, a 1993 Michigan State University graduate trained in veterinary chiropractic, leads the clinic alongside Dr. Abby Sierakowski and Dr. Ashley Brazen. Operating since 1978, the practice emphasizes personalized, compassionate care in a welcoming environment.",,,,42.827862,-83.2109914,lakeville-animal-clinic-oxford-michigan,,,4.8,288,ChIJ07sQIIbyJIgRTlUSW_Kd31Y,https://www.google.com/maps/search/?api=1&query=Lakeville%20Animal%20Clinic&query_place_id=ChIJ07sQIIbyJIgRTlUSW_Kd31Y
Oak Tree Animal Clinic,,Nutritional Therapy,904 Oak Tree Rd # D,South Plainfield,NJ,7080,17325484411,oaktreeac@yourvetdoc.com,http://oaktreeanimalclinic.com,"DVM, VMD","Dogs, Cats","Oak Tree Animal Clinic is a full-service veterinary practice in the South Plainfield area treating dogs and cats. The clinic offers preventive and wellness care, allergy and dermatology services, behavior counseling, microchipping, and nutritional therapy. Their approach emphasizes early detection of health issues through comprehensive physical examinations and wellness visits.",,,,40.5769375,-74.3882183,oak-tree-animal-clinic-south-plainfield-new-jersey,,,4.6,114,ChIJ67qucwu3w4kRZMbxYS985ks,https://www.google.com/maps/search/?api=1&query=Oak%20Tree%20Animal%20Clinic&query_place_id=ChIJ67qucwu3w4kRZMbxYS985ks
